Load History,Distance to Task,Total Distance Travelled,Suitability
5.0,1.0,25.0,5.604244932940203
3.0,4.0,26.0,5.8262911108276505
4.0,17.0,7.0,4.668234332216226
0.0,14.0,39.0,3.7352031652113533
6.0,7.0,4.0,5.922328390713497
5.0,9.0,31.0,4.367587568941414
3.0,15.0,13.0,4.79868659559794
7.0,16.0,45.0,1.8484261145193441
10.0,10.0,9.0,4.179194524091191
10.0,2.0,1.0,4.977894561227894
4.0,1.0,23.0,6.05594110272917
4.0,8.0,20.0,5.029333682235351
0.0,4.0,36.0,5.610287906276354
3.0,6.0,25.0,5.492279765767229
4.0,23.0,12.0,3.2426383840076416
3.0,19.0,49.0,2.8654309208760798
9.0,0.0,42.0,4.011168265167179
2.0,10.0,7.0,6.386587173439231
10.0,12.0,10.0,3.868746350009733
9.0,19.0,40.0,1.8911156514434515
0.0,1.0,24.0,6.7338059734394635
4.0,23.0,12.0,3.2426383840076416
9.0,19.0,40.0,1.8911156514434515
4.0,25.0,41.0,2.62426484173605
9.0,5.0,40.0,3.982446882621224
2.0,5.0,22.0,6.135188121654668
6.0,2.0,8.0,6.442753794133836
1.0,19.0,39.0,2.910289954708588
0.0,22.0,40.0,2.6460198473985344
4.0,10.0,29.0,4.435580051758887
7.0,16.0,41.0,1.8881760198699054
3.0,13.0,48.0,3.4210944133944206
3.0,22.0,38.0,2.8994193043653502
8.0,16.0,44.0,1.8860051774644044
2.0,10.0,44.0,4.296648345145989
0.0,17.0,8.0,5.203627759846012
1.0,6.0,47.0,4.737717317717954
7.0,9.0,38.0,4.049908524228065
1.0,22.0,42.0,2.4464373155618424
5.0,4.0,5.0,6.877000058087106
7.0,7.0,44.0,4.2078997754029155
5.0,18.0,23.0,3.5230022808343593
2.0,1.0,20.0,6.901208798312122
7.0,18.0,13.0,3.277421525097606
0.0,14.0,29.0,4.070116759294158
3.0,18.0,10.0,4.660959385451133
3.0,5.0,1.0,7.188574291193978
5.0,23.0,8.0,3.396635863725914
6.0,18.0,7.0,3.382021839468647
2.0,6.0,21.0,5.956695747265917
8.0,10.0,9.0,4.635991570987107
2.0,0.0,13.0,7.25483007403612
5.0,4.0,38.0,5.033477414858557
10.0,17.0,40.0,1.8733002391952551
3.0,3.0,23.0,6.159214439876843
6.0,2.0,13.0,6.230680593304493
0.0,22.0,30.0,3.333583101729912
6.0,21.0,48.0,1.711460295565424
0.0,5.0,6.0,7.790547103155043
10.0,4.0,21.0,4.693044093012984
7.0,13.0,50.0,2.904100809463251
6.0,19.0,38.0,1.8573382048393328
1.0,17.0,27.0,3.878633853342871
0.0,15.0,37.0,3.389396495941419
7.0,11.0,23.0,4.15914271154494
1.0,14.0,2.0,5.942936673625608
2.0,13.0,4.0,6.0951501610543
3.0,9.0,12.0,5.540481711458666
9.0,3.0,21.0,4.835165948455562
7.0,19.0,44.0,1.8489449454682756
6.0,22.0,45.0,1.7265062000268363
5.0,19.0,43.0,2.49711849877115
0.0,0.0,9.0,8.449319665748824
1.0,15.0,39.0,3.3916626521248108
9.0,9.0,37.0,3.814180742412687
9.0,8.0,32.0,4.0138729664832695
3.0,8.0,11.0,5.700069366259168
8.0,7.0,27.0,4.48619023562314
5.0,25.0,18.0,2.8063097388701563
5.0,19.0,13.0,3.9112481899213467
10.0,21.0,15.0,2.4850177085668492
4.0,5.0,46.0,4.579360107364452
0.0,22.0,1.0,3.9375528341718993
10.0,10.0,1.0,4.413880085128535
0.0,19.0,31.0,3.3242598482994867
8.0,20.0,40.0,1.936764751660455
9.0,0.0,36.0,4.3269862898715346
1.0,23.0,29.0,3.360343178589716
2.0,5.0,25.0,6.040918168422929
10.0,0.0,18.0,4.8806597649166585
4.0,23.0,42.0,2.507690216646229
6.0,10.0,5.0,5.31091988033008
3.0,3.0,29.0,5.842539664631726
8.0,18.0,7.0,3.091824801879377
6.0,13.0,32.0,3.148771704354716
9.0,24.0,23.0,1.803959515497484
5.0,9.0,29.0,4.452430708907392
7.0,9.0,33.0,4.196631150546033
2.0,20.0,11.0,4.247095421757592
2.0,6.0,34.0,5.3553075247135915
7.0,19.0,21.0,2.899695206428374
1.0,19.0,24.0,4.119183014019286
3.0,7.0,50.0,4.220113352288212
10.0,24.0,26.0,1.6835339854527211
1.0,16.0,30.0,3.574178069389687
7.0,11.0,13.0,4.478225011339521
6.0,23.0,8.0,3.3431464624572556
6.0,15.0,50.0,1.8783105876487818
5.0,14.0,27.0,3.309645524433418
10.0,12.0,28.0,3.0614959535622215
8.0,16.0,19.0,2.885087891019341
10.0,5.0,4.0,4.855499438832772
7.0,8.0,18.0,4.796254600345924
10.0,2.0,41.0,4.021757537488494
7.0,12.0,19.0,4.040171609864299
7.0,5.0,14.0,5.4099728862452405
8.0,10.0,3.0,4.896329261385463
7.0,25.0,46.0,1.8264503441494588
5.0,19.0,20.0,3.5383215166996815
5.0,25.0,21.0,2.6244137265454643
2.0,21.0,15.0,3.9201193470947446
3.0,23.0,46.0,1.8366059714833556
10.0,8.0,13.0,4.22625848283998
5.0,19.0,7.0,4.09565993490985
5.0,17.0,30.0,2.7161561740502407
10.0,17.0,2.0,3.1331264730301345
4.0,10.0,30.0,4.390054176042064
2.0,13.0,2.0,6.0951501610543
4.0,7.0,31.0,4.9391139052584325
6.0,19.0,40.0,1.8274705115984646
3.0,12.0,49.0,3.5825592639655723
5.0,10.0,13.0,5.0016424736324065
7.0,13.0,48.0,2.9072904387957395
0.0,7.0,6.0,7.598949548248552
6.0,18.0,27.0,2.444613312981385
9.0,10.0,10.0,4.228412416606725
3.0,1.0,5.0,7.98837808936006
3.0,9.0,46.0,3.9767032141496115
1.0,9.0,1.0,7.635320762227614
3.0,25.0,40.0,2.7060209929330723
8.0,12.0,12.0,4.187934115272707
0.0,14.0,25.0,4.569512911760292
4.0,13.0,21.0,4.2997710544981755
2.0,19.0,31.0,3.3242598482994867
1.0,4.0,15.0,7.247768532206539
8.0,24.0,46.0,1.8695987654320985
5.0,25.0,22.0,2.5704815834683883
10.0,3.0,46.0,3.6961621821032487
5.0,5.0,1.0,6.703516147425173
6.0,1.0,37.0,4.804722122420235
9.0,1.0,27.0,4.7553266208317755
9.0,20.0,33.0,1.8521686206053936
7.0,1.0,34.0,4.685933933670506
0.0,8.0,44.0,4.775519519247312
10.0,3.0,32.0,4.4453855802624345
9.0,6.0,14.0,4.51580046254211
3.0,12.0,46.0,3.593642069561724
4.0,11.0,10.0,5.2771448964633585
4.0,11.0,4.0,5.930063133518335
7.0,11.0,31.0,3.8305353370710202
10.0,9.0,28.0,3.7580398717621697
3.0,21.0,3.0,4.166339207139433
1.0,25.0,40.0,2.617427075348835
10.0,20.0,6.0,2.633328409992644
9.0,6.0,38.0,4.032015386097135
1.0,10.0,13.0,6.518556491834797
4.0,7.0,29.0,5.010685966287694
8.0,11.0,18.0,3.9987820885035505
8.0,17.0,46.0,1.8753469937141662
4.0,6.0,16.0,5.676152274933696
6.0,22.0,28.0,2.139078744075208
1.0,0.0,27.0,6.47885822101308
6.0,16.0,20.0,3.1129457640717217
7.0,15.0,0.0,3.4001251802129993
5.0,0.0,9.0,6.924664685386555
1.0,15.0,45.0,3.358598083248359
7.0,8.0,35.0,4.265815061848588
0.0,21.0,28.0,3.638110201089604
6.0,20.0,34.0,1.9435434759508545
0.0,13.0,3.0,6.278170061953845
1.0,12.0,33.0,4.515831820457868
4.0,9.0,15.0,5.193185082079495
2.0,21.0,37.0,2.930078442292983
4.0,20.0,21.0,3.721709593205128
5.0,25.0,32.0,2.4023964237149213
8.0,12.0,46.0,3.149229204289029
0.0,14.0,48.0,3.5987456796839212
4.0,0.0,0.0,8.121689412351218
7.0,1.0,40.0,4.533001326535537
7.0,17.0,8.0,3.3310455484569714
3.0,5.0,41.0,4.909404326468054
5.0,21.0,42.0,2.388898494471324
0.0,1.0,38.0,5.489582541184782
10.0,7.0,4.0,4.695723279720624
5.0,2.0,47.0,4.78708992916516
0.0,8.0,20.0,6.153585484426334
4.0,9.0,42.0,4.054720301441534
6.0,6.0,2.0,6.112856245910198
4.0,15.0,13.0,4.538591429076789
7.0,3.0,38.0,4.5337554836043985
4.0,24.0,31.0,2.703924893099709
8.0,5.0,18.0,4.999999999999998
4.0,19.0,4.0,4.675069719653605
1.0,19.0,42.0,2.854034837193841
4.0,16.0,39.0,2.824039124817749
1.0,2.0,45.0,5.061207756373875
7.0,25.0,11.0,3.058378371520641
5.0,25.0,12.0,3.2256666300297625
6.0,4.0,24.0,5.395796462466749
2.0,16.0,24.0,4.362850405269429
2.0,5.0,33.0,5.498529120481395
2.0,8.0,12.0,5.946830012611519
9.0,10.0,11.0,4.193339664659201
8.0,7.0,13.0,4.776269997787525
4.0,7.0,46.0,4.237467501135483
6.0,19.0,39.0,1.8417249255848884
2.0,25.0,45.0,2.021500983346775
6.0,23.0,35.0,1.8464745601439867
7.0,12.0,23.0,3.9031268396850605
8.0,23.0,37.0,1.8721306920336045
1.0,13.0,17.0,5.55560494173114
5.0,5.0,6.0,6.578931775738683
0.0,6.0,46.0,4.802880494221277
0.0,6.0,11.0,6.988507311146066
10.0,13.0,39.0,2.812064229610582
0.0,12.0,15.0,6.003929463987329
10.0,14.0,31.0,2.4007018559441815
4.0,20.0,10.0,4.256056133209742
7.0,14.0,30.0,2.721715807817734
7.0,1.0,48.0,4.4434082379376205
0.0,18.0,3.0,4.983378551645897
1.0,17.0,44.0,3.1586956633308176
2.0,22.0,17.0,3.650246761896489
2.0,5.0,43.0,4.7969272919886565
1.0,15.0,40.0,3.3923711680889523
4.0,7.0,48.0,4.227851971493166
8.0,1.0,30.0,4.696402583261942
4.0,22.0,14.0,3.4619547916535574
7.0,2.0,7.0,5.878047733433383
6.0,17.0,47.0,1.8519288439063342
7.0,24.0,3.0,3.0622045980840213
6.0,1.0,45.0,4.692084422529962
1.0,16.0,7.0,5.354825666290244
2.0,2.0,3.0,8.35051216144369
7.0,9.0,39.0,4.0259386156204435
1.0,13.0,33.0,4.188486513765223
2.0,18.0,45.0,2.995233340542828
7.0,2.0,19.0,5.510031500156396
4.0,24.0,7.0,3.4203682682026946
3.0,11.0,39.0,4.180743993325904
9.0,4.0,34.0,4.337255868644492
8.0,18.0,28.0,2.2146391802590335
2.0,15.0,16.0,4.9498575495894785
4.0,23.0,14.0,3.1094902069226786
7.0,12.0,49.0,3.2520069348924996
10.0,6.0,10.0,4.4935677152172
7.0,7.0,39.0,4.292155547306315
1.0,12.0,14.0,6.012366989657811
1.0,0.0,26.0,6.554961580298612
3.0,1.0,18.0,6.671700535403702
8.0,23.0,47.0,1.8715489918840504
6.0,18.0,21.0,2.9540584368574985
1.0,14.0,20.0,5.06714921148276
0.0,20.0,9.0,4.521691934130604
7.0,20.0,25.0,2.5450312953797076
5.0,0.0,7.0,7.060608239979243
9.0,4.0,26.0,4.6886535036663375
9.0,12.0,48.0,2.769584024867781
0.0,23.0,27.0,3.390769159849408
0.0,1.0,23.0,6.830466857016997
3.0,19.0,31.0,3.184646049770476
0.0,18.0,44.0,3.0025736355279364
3.0,10.0,43.0,4.07297442828086
10.0,7.0,40.0,3.8182294141895072
9.0,14.0,4.0,3.6796012208367928
5.0,11.0,46.0,3.3100293479236322
7.0,22.0,7.0,3.0920985087651753
5.0,1.0,7.0,7.05707899879141
2.0,25.0,50.0,1.86656498428545
2.0,4.0,48.0,4.690748003194221
7.0,20.0,42.0,1.8687239801697635
10.0,12.0,11.0,3.8330992498002923
0.0,8.0,10.0,7.025685139348554
0.0,22.0,19.0,3.802139645923105
3.0,9.0,41.0,4.336352577984972
5.0,8.0,18.0,5.041203641741777
7.0,23.0,49.0,1.827103138756255
7.0,0.0,23.0,5.299522438441407
10.0,24.0,2.0,1.8963595839524514
9.0,19.0,0.0,2.8283601714947353
7.0,20.0,47.0,1.8322131050886261
4.0,8.0,18.0,5.124798348449292
1.0,8.0,23.0,5.889199554289383
1.0,1.0,17.0,7.645355066812939
4.0,17.0,47.0,2.768286859252634
8.0,25.0,21.0,2.7297046802662024
6.0,16.0,20.0,3.1129457640717217
3.0,18.0,12.0,4.605649429271043
0.0,5.0,19.0,6.855384741857472
5.0,18.0,10.0,4.032871689282604
3.0,2.0,36.0,5.689955209238954
9.0,6.0,28.0,4.530280857263997
8.0,9.0,42.0,3.719473999028996
6.0,8.0,50.0,3.988633821551946
3.0,18.0,20.0,4.208920190633351
7.0,22.0,38.0,1.856856856856857
4.0,13.0,34.0,3.6435317631761546
9.0,16.0,39.0,1.8876137072499393
6.0,16.0,9.0,3.645747169984341
8.0,13.0,4.0,4.062179307771246
6.0,18.0,4.0,3.382021839468647
1.0,23.0,36.0,2.9528702087104035
2.0,3.0,36.0,5.525817260376426
3.0,9.0,29.0,4.8438171547860245
9.0,8.0,19.0,4.069671074892801
6.0,12.0,15.0,4.289608322811446
10.0,6.0,16.0,4.436013225441573
8.0,3.0,16.0,5.279312280385286
4.0,12.0,35.0,3.8817780225289096
9.0,14.0,49.0,2.310247260696077
9.0,2.0,41.0,4.046353917180246
5.0,25.0,17.0,2.878658535984817
6.0,13.0,41.0,2.860233851911327
10.0,18.0,3.0,2.978311800715891
9.0,7.0,1.0,4.7949135616528045
1.0,15.0,46.0,3.351731207884832
7.0,15.0,26.0,2.5884704149899513
5.0,16.0,50.0,2.4023964237149213
4.0,25.0,46.0,1.7085006693440428
9.0,18.0,40.0,1.8911156514434515
10.0,10.0,35.0,3.6782496849879753
4.0,22.0,33.0,2.7699313727425428
10.0,0.0,6.0,5.000000000000001
7.0,2.0,4.0,5.878047733433383
5.0,8.0,50.0,3.988633821551946
0.0,11.0,17.0,6.039155156091123
10.0,4.0,4.0,4.909580942444793
10.0,11.0,27.0,3.2998168969581587
7.0,1.0,4.0,5.890596878076948
6.0,21.0,41.0,1.7653872559258663
9.0,13.0,9.0,3.8328449153390274
2.0,13.0,46.0,3.7170648823690007
7.0,17.0,39.0,1.9180983351304661
8.0,2.0,12.0,5.425592765852023
4.0,16.0,6.0,4.829958158609459
3.0,15.0,42.0,3.0691854222095194
5.0,4.0,17.0,5.972564069217802
2.0,19.0,1.0,4.747746029974391
6.0,6.0,16.0,5.399891240213821
2.0,24.0,49.0,1.8671295397688057
2.0,1.0,14.0,7.276602039169378
5.0,25.0,7.0,3.4031593406593403
8.0,16.0,48.0,1.8688009944852155
1.0,0.0,28.0,6.408973165734729
9.0,3.0,13.0,4.919012584200691
3.0,16.0,39.0,3.1206568908545607
8.0,12.0,46.0,3.149229204289029
8.0,23.0,7.0,2.6466425420337276
5.0,3.0,29.0,5.382946729036523
8.0,12.0,45.0,3.155432234959503
6.0,21.0,2.0,3.392717354077988
7.0,21.0,10.0,3.1269097026617625
2.0,9.0,30.0,5.060846739870607
4.0,1.0,32.0,5.649126345196597
2.0,14.0,27.0,4.224489915809679
8.0,24.0,1.0,2.6367043262074055
10.0,17.0,41.0,1.8765869572204545
8.0,13.0,49.0,2.821782020324326
1.0,12.0,4.0,6.648192486181313
5.0,1.0,5.0,7.073724537727819
1.0,13.0,49.0,3.8032255662123737
2.0,0.0,33.0,5.982206262706098
1.0,23.0,20.0,3.430635573505187
10.0,12.0,21.0,3.1940564286457533
9.0,16.0,34.0,1.8664557071415555
6.0,1.0,20.0,5.6676530573609725
10.0,10.0,29.0,3.525493347205579
9.0,21.0,50.0,1.8867924528301883
8.0,17.0,21.0,2.8246170533048263
10.0,10.0,43.0,3.2806089883490808
6.0,13.0,28.0,3.35614759264492
1.0,19.0,9.0,4.696667393846845
9.0,15.0,49.0,1.8873101954664804
3.0,2.0,20.0,6.505105574094261
2.0,16.0,44.0,3.297659873960867
6.0,18.0,12.0,3.369571895826995
3.0,10.0,27.0,4.703131762562133
2.0,11.0,37.0,4.48592234096125
10.0,4.0,26.0,4.600722240011385
4.0,13.0,15.0,4.63947680537582
10.0,15.0,6.0,3.3393874826718695
4.0,17.0,24.0,3.8083495605033204
2.0,16.0,12.0,5.006556986170721
1.0,11.0,11.0,6.49446002313227
5.0,9.0,3.0,5.898975359504527
4.0,11.0,48.0,3.3992246689553145
9.0,19.0,2.0,2.8283601714947353
3.0,5.0,4.0,7.188574291193978
3.0,12.0,0.0,6.00392946398733
3.0,16.0,49.0,3.0222480645506526
4.0,12.0,38.0,3.7275856284301927
9.0,19.0,15.0,2.8889212789643297
0.0,22.0,5.0,3.9375528341718993
10.0,1.0,32.0,4.486141338221234
4.0,10.0,0.0,6.203628974224419
3.0,17.0,10.0,4.7870108427653495
0.0,15.0,25.0,4.400606058144567
1.0,23.0,11.0,3.4132260314706686
4.0,25.0,25.0,2.684795616889188
10.0,16.0,36.0,1.8540564373897703
9.0,0.0,46.0,3.8292339531364985
0.0,1.0,24.0,6.7338059734394635
5.0,12.0,40.0,3.4376629340736358
8.0,1.0,24.0,5.065002467559716
6.0,19.0,35.0,1.971969121741331
0.0,2.0,31.0,6.149652866529184
2.0,11.0,24.0,4.981160801700765
6.0,5.0,38.0,4.656171999608514
0.0,20.0,12.0,4.507554496672081
10.0,21.0,47.0,1.8951857928478109
9.0,13.0,41.0,2.8092588985509797
7.0,23.0,10.0,3.0735056867073394
7.0,4.0,5.0,5.759502888337108
2.0,5.0,34.0,5.414276511199461
1.0,1.0,16.0,7.83278158697447
2.0,19.0,12.0,4.454990265396046
5.0,11.0,32.0,3.968556376387625
5.0,17.0,8.0,4.223856557506795
2.0,23.0,29.0,3.2887315419995153
0.0,4.0,16.0,7.339358755710463
5.0,4.0,21.0,5.844824482159159
4.0,1.0,24.0,5.997603197301946
7.0,8.0,29.0,4.3919596840096915
1.0,18.0,32.0,3.300218024316172
8.0,1.0,27.0,4.907010791524495
5.0,22.0,37.0,2.498164435996283
1.0,12.0,4.0,6.648192486181313
10.0,16.0,49.0,1.897820431376108
7.0,22.0,37.0,1.856856856856857
7.0,10.0,1.0,5.129320752133453
3.0,2.0,36.0,5.689955209238954
1.0,24.0,7.0,3.4844471847365726
0.0,21.0,17.0,4.154792342250562
8.0,10.0,34.0,3.819625122897081
3.0,0.0,44.0,5.165908749614248
6.0,7.0,34.0,4.460493988964475
0.0,8.0,28.0,5.669488466232966
2.0,4.0,30.0,5.859173238586917
5.0,0.0,46.0,4.8149144416169944
10.0,5.0,42.0,3.836529804095177
0.0,13.0,2.0,6.2826163135479005
8.0,16.0,32.0,1.9646481949086025
7.0,11.0,47.0,3.529203343918081
1.0,11.0,32.0,4.858296955581135
0.0,4.0,25.0,6.508886476947643
7.0,21.0,31.0,1.8928436335481735
1.0,20.0,50.0,2.633328409992644
0.0,4.0,43.0,5.142608266869376
1.0,20.0,11.0,4.465377335849894
6.0,3.0,42.0,4.682871470400122
0.0,11.0,13.0,6.409992633064617
9.0,22.0,16.0,2.2156414052438933
10.0,13.0,44.0,2.6699129972224767
4.0,20.0,12.0,4.190838493552593
10.0,15.0,45.0,1.8898467432950194
10.0,3.0,14.0,4.820602520164559
4.0,10.0,48.0,3.5281718144240966
7.0,2.0,0.0,5.878047733433383
3.0,25.0,7.0,3.218463795412373
8.0,24.0,40.0,1.8695987654320985
9.0,21.0,7.0,2.4465681465592386
9.0,0.0,4.0,5.0917014403360605
2.0,18.0,25.0,4.029535052950582
10.0,25.0,50.0,1.8981481481481481
0.0,4.0,29.0,6.209028977163692
10.0,0.0,5.0,5.0
10.0,10.0,30.0,3.525493347205579
2.0,13.0,12.0,5.4738498893080125
0.0,11.0,2.0,7.130467851315306
7.0,4.0,1.0,5.815619392360682
5.0,2.0,22.0,5.833501986080959
4.0,11.0,43.0,3.6063483770038234
3.0,16.0,3.0,5.2140314232416385
2.0,22.0,27.0,3.657491734002853
0.0,25.0,21.0,3.41802172609591
1.0,10.0,24.0,5.45472190616774
9.0,2.0,8.0,5.071546670191634
6.0,20.0,41.0,1.7653872559258663
2.0,21.0,11.0,3.987533243004918
8.0,6.0,6.0,5.1461312043772205
2.0,4.0,5.0,7.204953286774297
3.0,10.0,48.0,3.856127937178339
0.0,0.0,44.0,5.154038399567111
6.0,12.0,44.0,3.109002822589466
8.0,20.0,29.0,2.0529240602938366
4.0,19.0,13.0,4.283928459021991
0.0,7.0,8.0,7.286179169636979
9.0,19.0,7.0,2.8283601714947353
0.0,14.0,24.0,4.695322947328914
9.0,25.0,14.0,2.009743041542551
3.0,2.0,10.0,7.28751298280307
0.0,6.0,27.0,6.094712652220287
7.0,14.0,6.0,3.788704560851741
2.0,21.0,38.0,2.851399046818206
5.0,17.0,8.0,4.223856557506795
0.0,3.0,32.0,6.040812269032316
2.0,17.0,44.0,3.1586956633308176
0.0,8.0,46.0,4.623757816006418
4.0,3.0,47.0,4.839474194950357
7.0,12.0,39.0,3.3692750155884763
2.0,21.0,47.0,2.44811524348828
7.0,4.0,6.0,5.694620554396975
0.0,19.0,30.0,3.3462069831700587
5.0,24.0,30.0,2.385773022815701
8.0,3.0,23.0,5.078057411920632
6.0,13.0,13.0,4.185908236415299
5.0,13.0,32.0,3.4161868600693643
10.0,20.0,22.0,2.6908396682887465
9.0,10.0,41.0,3.460065621575975
0.0,13.0,44.0,3.961225176606324
6.0,3.0,6.0,6.325160633343493
8.0,12.0,43.0,3.1718467528855503
1.0,14.0,3.0,5.942936673625608
8.0,20.0,46.0,1.8753469937141662
1.0,8.0,4.0,7.719784077827643
0.0,8.0,27.0,5.718690208661279
0.0,8.0,46.0,4.623757816006418
7.0,8.0,18.0,4.796254600345924
10.0,9.0,9.0,4.282262072392943
5.0,7.0,40.0,4.537442264196945
2.0,3.0,39.0,5.280007789134307
10.0,17.0,49.0,1.897820431376108
9.0,16.0,42.0,1.8965814934966212
3.0,18.0,33.0,3.2437037748877073
2.0,0.0,33.0,5.982206262706098
10.0,21.0,46.0,1.8928614999847497
7.0,24.0,39.0,1.829958036854588
1.0,0.0,49.0,5.001030887187264
6.0,18.0,24.0,2.7410246703262033
6.0,23.0,33.0,1.8697764814923683
7.0,21.0,19.0,2.909179858897517
2.0,15.0,41.0,3.348896250718893
3.0,6.0,43.0,4.657714097463404
7.0,0.0,23.0,5.299522438441407
4.0,20.0,19.0,3.7538186796821176
0.0,3.0,35.0,5.75267521494879
0.0,4.0,40.0,5.318532665327471
1.0,18.0,15.0,4.930391554953306
2.0,23.0,16.0,3.23751418277659
5.0,22.0,12.0,3.6054081112567355
0.0,11.0,44.0,4.375011783761574
2.0,13.0,46.0,3.7170648823690007
10.0,0.0,42.0,3.9865408875827573
5.0,3.0,26.0,5.5247185868006525
9.0,19.0,11.0,2.8283601714947353
1.0,2.0,3.0,9.048981734263572
1.0,10.0,1.0,7.59537488219134
8.0,21.0,12.0,2.729867372292722
8.0,6.0,36.0,4.247900111420062
1.0,11.0,37.0,4.69377396789259
10.0,25.0,23.0,1.553218754711292
0.0,15.0,48.0,3.3425021324298494
6.0,22.0,26.0,2.328881983748258
2.0,3.0,0.0,7.861606266557453
6.0,17.0,1.0,3.4818499920493897
4.0,4.0,5.0,7.327407871053314
9.0,7.0,43.0,3.6429747449328134
1.0,3.0,23.0,6.738009554681716
5.0,10.0,11.0,5.157443566102908
3.0,14.0,4.0,5.53840301470351
3.0,15.0,5.0,5.277208108914622
8.0,18.0,45.0,1.8801721459639609
1.0,16.0,38.0,3.3738288378839654
1.0,22.0,43.0,2.329283424223098
5.0,3.0,8.0,6.861816152605906
0.0,22.0,18.0,3.799789187342515
1.0,22.0,37.0,2.889391415080788
10.0,2.0,28.0,4.643124370334324
4.0,0.0,4.0,8.121689412351218
7.0,8.0,10.0,5.140667556546931
8.0,13.0,3.0,4.062179307771246
5.0,17.0,32.0,2.6954210343440024
8.0,24.0,23.0,2.609893576615341
2.0,17.0,4.0,5.203627759846012
6.0,24.0,46.0,1.7125156557523704
1.0,24.0,28.0,3.362453130307311
9.0,20.0,14.0,2.713631671565916
0.0,18.0,33.0,3.2826438834254765
5.0,12.0,10.0,4.852704904093158
10.0,23.0,11.0,1.8608022051135824
6.0,20.0,45.0,1.7265062000268363
3.0,21.0,30.0,3.0905640495847955
3.0,15.0,9.0,5.047618325994089
4.0,2.0,7.0,7.679167734792877
7.0,8.0,5.0,5.43552493621411
7.0,21.0,0.0,3.1269097026617625
8.0,22.0,23.0,2.6484147209840763
6.0,22.0,33.0,1.8847259643355418
6.0,21.0,11.0,3.329838074175754
2.0,24.0,26.0,3.295717750217396
8.0,24.0,38.0,1.8680668225639772
5.0,2.0,31.0,5.330773252795173
9.0,19.0,19.0,2.9482106050049355
3.0,1.0,3.0,8.16355650157004
5.0,8.0,8.0,5.8140521757267445
9.0,18.0,35.0,1.8672535374876427
5.0,12.0,1.0,5.146944785578271
3.0,4.0,34.0,5.486512108717318
10.0,19.0,36.0,1.8540564373897703
4.0,25.0,15.0,3.021551615266096
2.0,13.0,33.0,4.11887238010209
5.0,18.0,4.0,4.133177308052619
1.0,3.0,50.0,4.8926589698841
10.0,12.0,38.0,3.1442107402326873
0.0,2.0,48.0,4.9819836134124476
10.0,15.0,14.0,3.0939156498377955
10.0,25.0,17.0,1.799724913287884
1.0,14.0,40.0,3.732111582603181
8.0,25.0,42.0,1.86656498428545
9.0,14.0,23.0,2.8119445162088086
4.0,18.0,5.0,4.6885521885521895
2.0,25.0,35.0,3.011896310117181
9.0,24.0,44.0,1.8889054753685057
7.0,21.0,6.0,3.1269097026617625
7.0,3.0,27.0,5.00671268786431
0.0,22.0,39.0,2.7317059024147534
7.0,23.0,35.0,1.8464745601439867
1.0,13.0,9.0,6.109275311391435
5.0,12.0,48.0,3.0590018888557506
10.0,6.0,26.0,4.443267747510041
2.0,0.0,15.0,7.3027617717245805
10.0,17.0,40.0,1.8733002391952551
10.0,7.0,40.0,3.8182294141895072
1.0,6.0,16.0,6.80851668834795
0.0,0.0,8.0,8.551533872830207
3.0,18.0,20.0,4.208920190633351
9.0,5.0,15.0,4.630482088828401
7.0,17.0,23.0,2.8579599284791644
0.0,10.0,11.0,6.852592076811039
9.0,22.0,7.0,2.1956761374501204
7.0,21.0,32.0,1.8928436335481735
8.0,10.0,18.0,4.143251206353929
5.0,5.0,30.0,5.152816415225167
5.0,2.0,25.0,5.5941509197956645
5.0,18.0,22.0,3.5731436330095327
2.0,22.0,25.0,3.678952210467408
1.0,19.0,16.0,4.692365022209913
8.0,14.0,42.0,2.457971111971915
4.0,15.0,22.0,3.9981868384804007
9.0,12.0,4.0,4.100058280446915
4.0,20.0,3.0,4.521691934130604
10.0,9.0,50.0,3.173076923076923
7.0,8.0,2.0,5.491222353194098
8.0,21.0,24.0,2.585819101776548
0.0,23.0,17.0,3.3859449153004957
4.0,13.0,35.0,3.610516088628929
0.0,14.0,9.0,5.877834809447128
0.0,4.0,47.0,4.9190093780837065
3.0,14.0,1.0,5.53840301470351
7.0,25.0,12.0,3.058378371520641
1.0,10.0,5.0,7.359351240021668
8.0,7.0,4.0,5.2131630872506785
10.0,24.0,24.0,1.5961827351252744
2.0,13.0,44.0,3.866309570378106
1.0,14.0,34.0,3.7750704587728046
7.0,4.0,47.0,4.366647180759557
4.0,24.0,19.0,2.7491091991237075
0.0,23.0,18.0,3.4061210179108423
5.0,5.0,20.0,5.622224190952361
2.0,1.0,40.0,5.394102446298083
9.0,23.0,36.0,1.8665712782053807
9.0,0.0,16.0,5.052897317002671
9.0,10.0,18.0,3.724079933106495
0.0,8.0,41.0,5.010630277501567
2.0,2.0,31.0,6.112089602669488
1.0,1.0,29.0,6.336553299488248
4.0,25.0,33.0,2.7389991516640317
7.0,1.0,26.0,5.106134097917497
4.0,21.0,12.0,3.9304837716357857
5.0,20.0,44.0,2.434450001481977
1.0,7.0,31.0,5.663857282836099
6.0,16.0,7.0,3.645747169984341
0.0,20.0,14.0,4.489730152248251
3.0,11.0,50.0,3.7260781969261347
5.0,10.0,41.0,3.8324518750925716
5.0,4.0,27.0,5.429086019995325
