Load History,Distance to Task,Total Distance Travelled,Suitability
1.0,9.0,36.0,5.887213199278164
4.0,14.0,36.0,3.505549977688531
2.0,1.0,9.0,7.2787596761442055
5.0,22.0,22.0,3.468496164662183
10.0,8.0,20.0,3.512992365338489
0.0,11.0,17.0,6.116699905734519
9.0,19.0,8.0,3.3365990913339614
5.0,8.0,10.0,5.468797562336464
6.0,3.0,21.0,5.19126010151181
9.0,18.0,1.0,3.6933373977116855
1.0,3.0,44.0,5.176784461430525
9.0,9.0,10.0,4.320190143012163
6.0,15.0,36.0,2.205814731209765
4.0,3.0,13.0,6.333192175168947
5.0,8.0,34.0,4.090524585429932
6.0,2.0,27.0,4.475075885768689
3.0,4.0,39.0,5.327162581008735
9.0,17.0,7.0,3.702216569717564
5.0,13.0,43.0,3.472222222222221
3.0,25.0,12.0,3.909545864557313
0.0,6.0,25.0,6.646154325532508
10.0,0.0,36.0,3.6442085989420865
9.0,25.0,33.0,1.0381262396709325
5.0,7.0,38.0,4.238652311019015
9.0,20.0,45.0,1.0145449092817522
8.0,13.0,9.0,4.5569367017471185
8.0,10.0,13.0,4.762798461400153
8.0,8.0,32.0,3.2274152466903177
9.0,14.0,37.0,2.235790665238408
4.0,0.0,18.0,6.337264434112642
0.0,23.0,17.0,4.732904064066759
6.0,20.0,3.0,4.063088512241055
7.0,14.0,1.0,4.390015562688455
2.0,18.0,7.0,5.680392814913287
4.0,19.0,2.0,5.9732003129890465
9.0,18.0,18.0,3.1392469373862175
3.0,22.0,19.0,3.965393769071417
1.0,10.0,20.0,6.038963902223412
9.0,24.0,9.0,2.4641028070659035
10.0,6.0,12.0,3.968587976635821
1.0,18.0,25.0,4.6623796375518065
10.0,2.0,41.0,3.23547576821355
2.0,13.0,47.0,3.9537123902700526
9.0,10.0,15.0,3.9043603023516225
2.0,11.0,12.0,5.8008304325312645
4.0,11.0,7.0,5.663033565860027
3.0,5.0,42.0,4.762482553413396
0.0,12.0,0.0,7.210987834893263
7.0,17.0,28.0,2.384945457788603
5.0,4.0,29.0,4.83401316398112
2.0,19.0,15.0,5.167393595027544
1.0,23.0,40.0,3.287881588365683
10.0,25.0,25.0,1.4055973266499584
6.0,3.0,39.0,3.9846264135189347
2.0,20.0,17.0,4.944218876694675
6.0,13.0,37.0,2.727441561187638
7.0,5.0,46.0,3.494461508784425
5.0,12.0,38.0,3.7346880953042274
7.0,2.0,10.0,6.26798386312822
7.0,11.0,0.0,5.609984437311546
1.0,19.0,30.0,3.862294546964932
4.0,24.0,33.0,2.9939977219454077
5.0,2.0,39.0,4.999999999999999
5.0,25.0,48.0,1.4086221433282609
3.0,3.0,1.0,7.566552761743484
0.0,24.0,6.0,5.0
0.0,22.0,9.0,5.368032705116794
3.0,4.0,49.0,4.272536240965867
4.0,19.0,25.0,3.8452221480728017
6.0,16.0,49.0,2.186967313869704
0.0,15.0,36.0,4.026799687010955
7.0,16.0,15.0,3.389302399814283
7.0,6.0,7.0,5.755122069243818
9.0,11.0,28.0,3.1632461581197653
10.0,7.0,10.0,4.068143231980243
9.0,10.0,37.0,2.9869840453955865
8.0,2.0,39.0,3.429174992241563
10.0,8.0,39.0,3.003724288942273
9.0,4.0,0.0,5.181116294834219
0.0,16.0,37.0,3.9568126520681273
2.0,6.0,17.0,5.927687693942592
6.0,1.0,37.0,4.043501973617095
1.0,17.0,27.0,4.360386590291313
2.0,23.0,25.0,3.872071354277788
2.0,21.0,21.0,4.626865251086353
5.0,8.0,6.0,5.982070741850314
4.0,6.0,43.0,4.48455365764326
5.0,17.0,49.0,2.7161561740502407
7.0,5.0,30.0,3.564548579987506
0.0,6.0,49.0,5.000000000000001
5.0,9.0,0.0,6.187945032172097
9.0,17.0,28.0,2.388703225350172
7.0,20.0,49.0,1.8321256038647342
10.0,20.0,10.0,3.090808611520472
3.0,11.0,45.0,3.833461487707333
0.0,5.0,4.0,8.27073879951146
4.0,10.0,9.0,5.4906492582570126
9.0,4.0,1.0,5.181116294834219
8.0,19.0,41.0,1.7709388720027015
9.0,14.0,5.0,4.348855251907913
9.0,22.0,9.0,2.643809538104387
1.0,20.0,6.0,5.67881558355984
3.0,20.0,8.0,5.2375174465866055
4.0,12.0,1.0,6.088436600660748
8.0,24.0,8.0,3.162131843393234
1.0,25.0,22.0,4.314027069783794
2.0,18.0,28.0,3.935101032337057
3.0,11.0,46.0,3.661994337210654
1.0,8.0,47.0,4.798676355451164
4.0,13.0,6.0,5.690958694318682
3.0,2.0,2.0,7.950044038620197
4.0,8.0,42.0,4.316432655753119
6.0,18.0,15.0,3.423603714235768
10.0,15.0,20.0,3.122097107415479
7.0,7.0,9.0,5.4934203722034
0.0,6.0,35.0,6.2091130725298544
7.0,7.0,39.0,3.3388576535568317
10.0,0.0,20.0,4.476742536042684
10.0,9.0,34.0,3.076793324262474
7.0,24.0,25.0,2.688192615148317
2.0,16.0,31.0,3.709053288717735
0.0,12.0,42.0,5.134606456738273
9.0,21.0,33.0,1.5753293782064226
1.0,7.0,50.0,4.792132519780388
2.0,6.0,41.0,4.89975830224793
10.0,0.0,48.0,2.5
3.0,18.0,48.0,3.2353033633627457
10.0,10.0,19.0,3.3397353803957297
8.0,15.0,34.0,2.02995424656607
7.0,3.0,14.0,5.913834467532655
0.0,14.0,11.0,6.628200733678583
6.0,19.0,0.0,4.026799687010955
8.0,8.0,25.0,3.9863130198634726
6.0,3.0,22.0,5.060798997789967
7.0,0.0,20.0,5.459473044754813
2.0,16.0,15.0,5.354066161268093
3.0,19.0,1.0,6.090454135442688
2.0,24.0,41.0,2.999268283589046
1.0,17.0,31.0,3.807685812120199
7.0,15.0,25.0,2.840744321580262
7.0,2.0,27.0,4.3796953070254165
0.0,7.0,22.0,6.572342288527417
1.0,24.0,1.0,5.0
5.0,13.0,4.0,5.118453950983624
9.0,5.0,26.0,3.9974114904101885
5.0,10.0,29.0,3.888242069409353
4.0,9.0,17.0,5.032735569218338
1.0,16.0,21.0,5.24184358712878
3.0,23.0,36.0,3.2353033633627457
7.0,3.0,16.0,5.813547961754188
7.0,3.0,6.0,5.913834467532655
0.0,22.0,44.0,2.851552588949392
10.0,12.0,7.0,4.369523166925463
2.0,0.0,33.0,6.325825809938727
2.0,25.0,20.0,4.006919684060195
6.0,4.0,3.0,6.590826023391812
0.0,13.0,24.0,5.11706672423104
1.0,18.0,44.0,3.6504122975881077
6.0,19.0,24.0,2.9124357221896755
7.0,4.0,4.0,6.26798386312822
4.0,10.0,36.0,4.5591948900772445
1.0,23.0,1.0,5.0
6.0,1.0,21.0,5.269124672004305
3.0,2.0,15.0,6.690162776455523
1.0,22.0,20.0,4.792256334159086
7.0,16.0,39.0,2.049955961379802
10.0,24.0,11.0,2.216202934162029
6.0,7.0,39.0,3.4872270469996542
9.0,11.0,0.0,4.898788502721416
2.0,25.0,29.0,3.7106092436974785
7.0,22.0,30.0,2.049955961379802
3.0,22.0,21.0,3.9080328543674665
9.0,10.0,4.0,5.179140127388534
0.0,2.0,12.0,8.107224221713262
1.0,11.0,31.0,5.501224511378149
3.0,22.0,3.0,5.418129115373606
9.0,3.0,7.0,4.820977565326049
6.0,15.0,11.0,3.7353881927127714
4.0,14.0,5.0,5.799631081261922
10.0,18.0,22.0,2.9143561389883104
1.0,22.0,8.0,5.1822589297515895
6.0,13.0,46.0,2.715083472604093
5.0,22.0,46.0,2.001780693918976
9.0,7.0,16.0,3.9489114696015832
2.0,2.0,1.0,8.270738799511458
4.0,25.0,49.0,1.7582026111276932
7.0,25.0,45.0,1.0919730761502922
8.0,24.0,6.0,3.2549045197996582
10.0,5.0,2.0,5.0
9.0,13.0,35.0,2.5213640984945322
9.0,15.0,39.0,1.7861174233506345
2.0,2.0,8.0,7.421605497653249
8.0,14.0,30.0,2.4360117130217627
4.0,2.0,9.0,7.040276852030642
8.0,18.0,30.0,2.0028183479144883
9.0,16.0,3.0,3.9759374561116054
10.0,2.0,13.0,5.000000000000001
2.0,22.0,13.0,4.467543433182403
1.0,13.0,9.0,6.698702482966116
0.0,23.0,4.0,5.0
7.0,12.0,16.0,4.2684402349695585
1.0,19.0,42.0,3.486751743138538
5.0,21.0,33.0,2.6592118371021947
2.0,24.0,39.0,3.1689564558053553
7.0,11.0,10.0,4.902028663464943
2.0,23.0,41.0,2.999268283589046
8.0,0.0,35.0,3.7091130725298536
2.0,10.0,17.0,5.562075533182033
8.0,10.0,44.0,2.855717698012394
6.0,1.0,33.0,4.036376207406085
8.0,6.0,16.0,4.8075720591057385
2.0,16.0,36.0,3.6665890751086283
7.0,4.0,30.0,3.654862600388977
2.0,10.0,7.0,6.386587173439231
2.0,12.0,37.0,4.696895464816147
0.0,12.0,24.0,5.343214762114203
9.0,21.0,31.0,1.5204705818363424
3.0,24.0,32.0,3.291263801191599
6.0,1.0,46.0,4.0998277459324886
7.0,11.0,37.0,2.9303844405071215
9.0,20.0,12.0,3.0558060968968306
9.0,17.0,20.0,3.06437743014904
9.0,21.0,45.0,0.988160470891429
6.0,25.0,7.0,3.9696841157125204
4.0,4.0,19.0,5.65251495679668
10.0,5.0,38.0,3.23895720182179
8.0,17.0,15.0,3.3116207343124024
4.0,5.0,30.0,5.092259596173284
10.0,22.0,3.0,2.851552588949392
3.0,19.0,2.0,6.090454135442688
5.0,25.0,33.0,2.6592118371021947
3.0,22.0,21.0,3.9080328543674665
2.0,10.0,35.0,5.096422503280097
2.0,4.0,19.0,6.252519222278218
3.0,4.0,44.0,4.677924229730989
5.0,5.0,32.0,4.585053326960464
9.0,7.0,4.0,5.207867480219612
3.0,18.0,27.0,3.8054485419389863
6.0,12.0,15.0,4.286291410028883
7.0,1.0,32.0,3.7816196487508726
4.0,22.0,6.0,5.000000000000001
0.0,3.0,4.0,8.811346579902798
10.0,23.0,24.0,1.5010940335147824
4.0,6.0,33.0,4.934586285780866
2.0,11.0,11.0,5.8659232424180265
4.0,17.0,15.0,4.715260744007556
1.0,10.0,35.0,5.811581508606553
6.0,0.0,1.0,6.599827745932488
6.0,21.0,40.0,1.7042530195564884
7.0,24.0,50.0,0.8025525525525525
8.0,6.0,39.0,3.136394686285914
8.0,3.0,34.0,3.680733461351016
7.0,20.0,6.0,3.6767565822625343
6.0,4.0,20.0,5.168463000585174
10.0,25.0,7.0,2.3668052807240296
10.0,1.0,48.0,2.4999999999999996
3.0,7.0,22.0,5.297966241479954
10.0,10.0,30.0,3.053286508527563
5.0,18.0,46.0,2.664578737124689
9.0,20.0,8.0,3.162131843393235
1.0,17.0,42.0,3.7976891771286447
3.0,4.0,48.0,4.272536240965867
7.0,25.0,7.0,3.6291216886903648
1.0,1.0,22.0,7.088078797118348
5.0,12.0,35.0,3.8031901067274276
2.0,0.0,27.0,6.659233725965068
8.0,23.0,48.0,0.7523148148148149
9.0,0.0,6.0,5.176056338028168
9.0,15.0,31.0,2.1371844130022035
0.0,16.0,16.0,6.03786602294458
7.0,16.0,1.0,3.879641485275288
7.0,18.0,35.0,2.0329324169530354
4.0,0.0,37.0,5.956498026382906
7.0,25.0,10.0,3.494461508784425
8.0,19.0,0.0,3.5314120233641795
8.0,4.0,38.0,3.3097439363116363
6.0,15.0,0.0,4.0998277459324886
7.0,19.0,42.0,1.9524757745210652
7.0,10.0,26.0,3.775629920904904
10.0,1.0,1.0,5.000000000000001
9.0,7.0,20.0,3.8322069631127276
9.0,23.0,43.0,0.9668960996394611
1.0,17.0,40.0,3.7976891771286447
1.0,6.0,32.0,6.174483391059086
7.0,20.0,35.0,2.0329324169530354
8.0,16.0,24.0,2.864201549639917
1.0,15.0,19.0,5.502112457870718
10.0,6.0,2.0,5.000000000000001
9.0,13.0,23.0,3.191045175138686
7.0,12.0,42.0,2.7775916583460325
3.0,19.0,2.0,6.090454135442688
6.0,10.0,29.0,3.2672605022479186
0.0,21.0,44.0,3.1342518414004217
6.0,25.0,14.0,3.4872270469996542
8.0,20.0,26.0,2.3996355860739667
1.0,23.0,6.0,4.823943661971831
2.0,3.0,28.0,6.21740037627606
1.0,8.0,12.0,6.696761759504465
0.0,9.0,40.0,5.854086032457391
6.0,5.0,47.0,3.7976789269621705
9.0,16.0,13.0,3.5159843121944365
3.0,8.0,24.0,5.122907547128307
8.0,9.0,8.0,5.210205143347254
7.0,7.0,12.0,5.217324371773708
0.0,13.0,12.0,6.612373126485936
3.0,7.0,40.0,4.683908153584982
2.0,25.0,47.0,2.250698750982618
8.0,18.0,13.0,3.321028466589686
0.0,4.0,22.0,7.074691358024692
10.0,22.0,8.0,2.678385560113368
0.0,11.0,21.0,5.81928977784002
9.0,14.0,27.0,2.8194777659256505
2.0,21.0,9.0,4.886920056236971
3.0,17.0,19.0,4.649931216322505
8.0,21.0,27.0,2.2629585337393374
8.0,10.0,40.0,2.855717698012395
10.0,12.0,42.0,2.465012705971536
10.0,22.0,40.0,1.2214487542939791
3.0,4.0,50.0,4.272536240965867
3.0,21.0,21.0,4.205327159066569
9.0,9.0,27.0,3.4006065738380764
4.0,18.0,10.0,5.098511658258666
9.0,6.0,29.0,3.7257613406396906
2.0,16.0,18.0,5.108648800478411
4.0,18.0,11.0,5.009123402978151
10.0,23.0,8.0,2.3257396387968243
4.0,15.0,45.0,3.1220971074154784
5.0,12.0,47.0,2.9768899418096697
7.0,0.0,24.0,4.857351550000898
0.0,16.0,49.0,3.9759374561116054
5.0,1.0,5.0,7.09280077722262
4.0,9.0,42.0,4.197189658260853
8.0,24.0,37.0,1.7520952329162287
2.0,18.0,32.0,3.520088060858983
9.0,3.0,10.0,4.811139813394934
10.0,17.0,49.0,0.7849472377405338
0.0,7.0,6.0,7.598949548248552
5.0,25.0,35.0,2.620114862615228
1.0,19.0,9.0,5.8567680952455685
3.0,21.0,17.0,4.322581679445552
0.0,13.0,19.0,5.666696874855975
6.0,15.0,44.0,2.233532194990443
5.0,2.0,46.0,4.43382873319179
2.0,23.0,43.0,2.7646483433316873
5.0,2.0,19.0,5.697813456034416
10.0,22.0,14.0,2.4621413205004763
9.0,14.0,0.0,4.387057699343896
1.0,9.0,2.0,7.635320762227614
3.0,24.0,18.0,3.642547145614817
7.0,11.0,43.0,2.9303844405071215
0.0,15.0,25.0,4.743483327452061
6.0,12.0,31.0,2.888745348369331
7.0,25.0,17.0,3.1933039131091845
10.0,18.0,46.0,0.7975589225589227
8.0,2.0,41.0,3.3528746998163577
6.0,0.0,26.0,4.604809898316852
7.0,2.0,25.0,4.70066192049181
3.0,4.0,19.0,5.922514308354302
9.0,14.0,28.0,2.706053329309301
7.0,20.0,4.0,3.76798386312822
2.0,12.0,28.0,4.7640590071865345
0.0,23.0,44.0,2.8481722595925505
8.0,18.0,45.0,1.82101650610648
0.0,4.0,7.0,7.713672176849373
4.0,19.0,26.0,3.7186018461757877
4.0,8.0,15.0,5.244733463387899
4.0,16.0,12.0,4.934586285780866
7.0,14.0,41.0,2.3515379451142873
1.0,1.0,30.0,6.480896861985257
7.0,0.0,47.0,3.76798386312822
4.0,7.0,36.0,4.782434148977175
4.0,9.0,41.0,4.324325242003166
9.0,1.0,28.0,4.229028861076146
10.0,12.0,22.0,3.085740621886088
2.0,8.0,43.0,4.632427612090759
4.0,13.0,16.0,4.755120193784575
2.0,14.0,13.0,5.539947646387184
10.0,8.0,39.0,3.003724288942273
2.0,12.0,50.0,4.0159417325697655
0.0,0.0,48.0,5.0
0.0,20.0,30.0,3.9418712697902145
7.0,5.0,39.0,3.494461508784425
10.0,22.0,28.0,1.7196045816729284
1.0,1.0,30.0,6.480896861985257
1.0,25.0,42.0,3.078499993253435
10.0,1.0,1.0,5.000000000000001
6.0,24.0,34.0,2.02995424656607
0.0,20.0,5.0,5.852874699816359
7.0,4.0,18.0,5.353626476422662
9.0,0.0,19.0,4.728534521991864
0.0,13.0,22.0,5.257315733066159
10.0,22.0,41.0,1.2093190281272468
3.0,17.0,29.0,3.5300053050010844
6.0,20.0,37.0,1.9117287015602258
8.0,15.0,10.0,3.7976789269621705
8.0,9.0,12.0,4.839663741009033
8.0,19.0,15.0,3.1031152366665804
1.0,11.0,15.0,6.32554197626493
0.0,25.0,49.0,2.5
3.0,4.0,4.0,7.26411860354
7.0,5.0,42.0,3.494461508784425
3.0,19.0,23.0,4.275731702681456
2.0,15.0,38.0,3.792177164500072
6.0,2.0,49.0,4.0998277459324886
8.0,19.0,44.0,1.7709388720027015
3.0,15.0,4.0,6.2320161368717795
5.0,18.0,12.0,4.378624133713295
10.0,22.0,35.0,1.3023158993865882
6.0,22.0,31.0,2.1371844130022035
7.0,16.0,21.0,3.110454346434947
1.0,8.0,45.0,5.000000000000002
4.0,13.0,45.0,3.3825196589201756
0.0,4.0,15.0,7.264118603539998
9.0,19.0,46.0,1.0462344648488207
1.0,3.0,23.0,6.815192533007794
9.0,17.0,49.0,1.0634542342053162
10.0,5.0,8.0,4.343676340487134
8.0,16.0,43.0,1.7307764791275864
0.0,23.0,0.0,5.0
9.0,15.0,28.0,2.4855614100955585
2.0,24.0,46.0,2.250698750982618
10.0,6.0,36.0,3.3308229815422297
0.0,15.0,9.0,6.5779353164674275
1.0,22.0,50.0,2.806640133525723
1.0,24.0,1.0,5.0
8.0,21.0,6.0,3.2549045197996582
3.0,3.0,4.0,7.566552761743484
3.0,24.0,0.0,5.000000000000001
5.0,18.0,32.0,2.7008543511030645
8.0,0.0,47.0,3.3528746998163577
7.0,24.0,25.0,2.688192615148317
7.0,14.0,38.0,2.3515379451142873
2.0,23.0,27.0,3.7841033595352442
1.0,9.0,39.0,5.758866744822197
3.0,14.0,45.0,3.637581881899089
9.0,1.0,37.0,3.5733325485050758
10.0,8.0,32.0,3.2274152466903177
4.0,10.0,49.0,3.4001722540675114
6.0,20.0,4.0,4.063088512241055
6.0,9.0,38.0,3.2368742399365087
6.0,14.0,27.0,2.962685847140728
5.0,6.0,2.0,6.646154325532508
9.0,20.0,12.0,3.0558060968968306
3.0,9.0,42.0,4.384060162617671
4.0,3.0,4.0,7.422405460544091
6.0,0.0,9.0,6.5779353164674275
8.0,17.0,36.0,1.9761043083900225
3.0,1.0,10.0,7.042658875388343
1.0,18.0,0.0,6.193337397711686
5.0,7.0,7.0,5.962416380322593
3.0,3.0,37.0,5.782796702796247
3.0,25.0,40.0,2.9441037890727615
5.0,1.0,49.0,4.4399439943994405
10.0,25.0,42.0,0.7239756367663344
8.0,22.0,33.0,1.7602010820277068
5.0,23.0,10.0,3.9845589312065597
9.0,13.0,32.0,2.591666722514442
6.0,16.0,29.0,2.336896115720731
1.0,10.0,21.0,6.01071255305272
3.0,10.0,28.0,4.780819384807311
2.0,10.0,2.0,6.941367411255899
2.0,1.0,24.0,6.8509945691290985
8.0,23.0,8.0,3.162131843393234
7.0,4.0,10.0,5.61593983738233
8.0,3.0,12.0,5.519420523288574
4.0,24.0,29.0,3.0907150445688223
8.0,19.0,19.0,3.080058806544709
7.0,24.0,39.0,1.8982442023877601
10.0,18.0,23.0,2.839742927349674
5.0,24.0,11.0,3.8891382950192583
3.0,23.0,24.0,3.4778154923995444
0.0,7.0,31.0,6.306662602288316
5.0,13.0,37.0,3.542040287927179
5.0,25.0,3.0,4.437412095639944
4.0,11.0,36.0,4.33405532755738
2.0,8.0,9.0,6.163132934654384
6.0,1.0,47.0,4.0998277459324886
0.0,11.0,10.0,6.900332328729295
2.0,7.0,14.0,5.859550290313852
2.0,5.0,43.0,4.658615239005924
7.0,15.0,10.0,3.686883426034013
4.0,22.0,50.0,2.2018391893271736
6.0,8.0,29.0,3.5020562723775837
5.0,14.0,5.0,5.023971764889044
1.0,9.0,3.0,7.635320762227614
3.0,15.0,47.0,3.423603714235768
10.0,23.0,12.0,2.1834602010585407
1.0,20.0,45.0,3.3074520380917103
2.0,15.0,4.0,6.563088512241055
4.0,0.0,37.0,5.956498026382906
9.0,8.0,30.0,3.29220715100495
7.0,18.0,50.0,2.0136826482232575
3.0,16.0,19.0,4.649931216322505
8.0,4.0,8.0,5.209958148810471
8.0,11.0,10.0,4.910743918849606
10.0,1.0,41.0,3.23547576821355
1.0,1.0,46.0,5.0
1.0,9.0,9.0,6.87347241050359
7.0,16.0,47.0,2.049955961379802
3.0,20.0,11.0,4.909878421535974
10.0,1.0,24.0,4.252688899411487
2.0,4.0,9.0,6.360688869104382
4.0,14.0,34.0,3.524026877099915
2.0,6.0,30.0,5.496930553441249
8.0,24.0,44.0,1.2447884753424696
8.0,10.0,23.0,4.0332335133311945
6.0,3.0,35.0,3.916793474149119
10.0,11.0,37.0,2.854405772731801
5.0,13.0,14.0,4.360361323587064
7.0,10.0,39.0,3.049667999714595
5.0,23.0,28.0,2.776226852222706
5.0,0.0,13.0,6.561226807697432
5.0,0.0,14.0,6.478128190501488
8.0,11.0,22.0,4.07302329031301
6.0,15.0,34.0,2.19763742758078
9.0,3.0,27.0,4.1761650773422385
7.0,15.0,41.0,2.049955961379802
5.0,10.0,40.0,3.8751423763085815
7.0,8.0,48.0,3.2371564326444178
0.0,17.0,24.0,4.8641565692271715
8.0,0.0,45.0,3.3528746998163577
9.0,6.0,36.0,3.3308229815422297
9.0,16.0,25.0,2.7827233727767475
9.0,15.0,18.0,3.234604934815814
9.0,3.0,6.0,4.823215538569476
2.0,16.0,4.0,6.475937456111605
0.0,7.0,28.0,6.377561226058627
4.0,5.0,41.0,4.902868153389351
2.0,13.0,19.0,5.165379315325368
9.0,3.0,5.0,5.0
10.0,15.0,40.0,1.7042530195564884
7.0,2.0,16.0,6.071965774610852
8.0,20.0,8.0,3.162131843393235
0.0,4.0,19.0,7.165702415044706
7.0,14.0,43.0,2.3515379451142873
6.0,7.0,16.0,4.963150048022504
1.0,19.0,3.0,6.0314120233641795
3.0,8.0,9.0,5.8984531503630455
1.0,22.0,23.0,4.589078803685324
2.0,10.0,35.0,5.096422503280097
10.0,3.0,27.0,4.013626407651201
8.0,22.0,11.0,3.0711266651789106
4.0,4.0,40.0,5.2059612504382535
5.0,1.0,10.0,6.82306768607734
7.0,10.0,7.0,5.481495945647535
9.0,18.0,18.0,3.1392469373862175
3.0,0.0,3.0,7.950044038620197
2.0,1.0,5.0,8.031216768450157
8.0,1.0,15.0,5.942181647940074
8.0,0.0,41.0,3.3528746998163577
8.0,7.0,32.0,3.361171836293192
5.0,0.0,34.0,4.999999999999998
10.0,2.0,8.0,5.0
6.0,23.0,40.0,1.7042530195564884
9.0,24.0,14.0,2.2692346507362613
4.0,17.0,23.0,4.104597097054996
9.0,20.0,31.0,1.7292612004885426
4.0,20.0,3.0,5.852874699816359
1.0,2.0,3.0,9.041742817443707
4.0,13.0,46.0,3.207846965129844
2.0,24.0,29.0,3.7106092436974785
5.0,14.0,8.0,4.864712256945695
2.0,2.0,32.0,6.37946966026141
8.0,15.0,15.0,3.423603714235768
0.0,5.0,7.0,7.590132880463353
8.0,7.0,9.0,5.108088566190736
3.0,0.0,16.0,6.655423224470909
5.0,20.0,8.0,4.797435590261883
7.0,9.0,25.0,3.972590052072489
7.0,10.0,4.0,6.030686488994961
5.0,17.0,40.0,2.7161561740502407
4.0,10.0,6.0,5.867548614886174
0.0,22.0,4.0,5.351552588949394
3.0,1.0,45.0,5.210670535138623
9.0,17.0,27.0,2.5105391284512972
8.0,6.0,20.0,4.698177157626573
8.0,7.0,28.0,3.7365425575102096
0.0,16.0,42.0,3.9759374561116054
0.0,23.0,25.0,4.196673124457212
10.0,1.0,47.0,2.5
5.0,11.0,26.0,3.88476549593954
1.0,7.0,27.0,6.238178861715839
1.0,18.0,48.0,3.6504122975881077
3.0,16.0,42.0,3.389302399814283
5.0,23.0,30.0,2.7349365725308092
1.0,10.0,10.0,6.756280262065816
6.0,14.0,29.0,2.695104505314958
1.0,14.0,0.0,6.794744296778472
8.0,10.0,40.0,2.855717698012395
5.0,12.0,15.0,4.4400232837233675
7.0,1.0,34.0,3.76798386312822
4.0,0.0,46.0,5.0
0.0,1.0,18.0,7.462012942571673
4.0,0.0,19.0,6.269999444286549
3.0,22.0,29.0,3.5300053050010844
8.0,19.0,1.0,3.5314120233641795
3.0,23.0,30.0,3.354745696985729
8.0,20.0,40.0,1.7292612004885426
2.0,0.0,24.0,6.8509945691290985
4.0,20.0,12.0,4.839663741009034
3.0,15.0,24.0,4.164738781739074
5.0,9.0,34.0,4.041953756061891
4.0,3.0,23.0,5.781298508573152
5.0,6.0,22.0,4.804808244176675
3.0,8.0,50.0,3.7320161368717804
6.0,18.0,9.0,3.744485420831322
1.0,23.0,30.0,3.9416583165413233
0.0,4.0,0.0,8.48957887746552
6.0,21.0,47.0,1.5104211225344806
4.0,18.0,0.0,6.0198851988519895
9.0,24.0,4.0,2.6739765453842517
0.0,5.0,22.0,6.900332328729299
6.0,2.0,35.0,4.008198055250418
2.0,9.0,44.0,4.501711865449068
6.0,13.0,4.0,4.8267371559121806
7.0,22.0,36.0,2.0136826482232575
0.0,24.0,50.0,2.4999999999999996
3.0,12.0,41.0,4.286291410028882
1.0,4.0,45.0,5.000000000000002
9.0,6.0,41.0,2.961283972894839
9.0,22.0,31.0,1.2224713462312862
8.0,3.0,41.0,3.2549045197996582
8.0,10.0,3.0,5.8528746998163586
5.0,22.0,48.0,2.001780693918976
0.0,2.0,24.0,6.932323601359721
5.0,2.0,1.0,7.095915773401961
6.0,13.0,13.0,4.190701411626967
2.0,9.0,16.0,5.657969535838585
2.0,2.0,1.0,8.270738799511458
6.0,18.0,17.0,3.3364552291755363
0.0,23.0,3.0,5.0
5.0,20.0,26.0,3.434012344419788
5.0,22.0,5.0,4.731763188961269
4.0,7.0,28.0,4.847756566801368
4.0,11.0,24.0,4.41873165497529
5.0,1.0,38.0,4.999999999999998
10.0,14.0,3.0,4.226787799791758
0.0,7.0,46.0,5.0
4.0,12.0,40.0,4.002335873488568
9.0,0.0,8.0,5.181116294834219
7.0,13.0,13.0,4.1643234283194746
2.0,23.0,16.0,4.062397124664996
8.0,11.0,4.0,5.550045913682277
7.0,18.0,7.0,3.6291216886903648
6.0,10.0,13.0,4.85872038693995
0.0,4.0,12.0,7.330947204820886
6.0,18.0,4.0,3.980114801148011
4.0,9.0,48.0,3.5240625438883946
6.0,9.0,8.0,5.39664595784838
4.0,25.0,4.0,5.0
7.0,16.0,19.0,3.2160878996780062
1.0,5.0,33.0,6.163148932261342
10.0,18.0,23.0,2.839742927349674
6.0,1.0,33.0,4.036376207406085
4.0,5.0,1.0,6.941367411255901
3.0,1.0,7.0,7.403137294803961
2.0,14.0,15.0,5.4240010957208336
7.0,13.0,27.0,3.2781630603824543
4.0,6.0,11.0,5.742165654513918
5.0,17.0,19.0,4.011975880463189
5.0,2.0,49.0,4.43382873319179
5.0,22.0,30.0,2.7349365725308092
2.0,11.0,20.0,5.277144896463358
5.0,22.0,40.0,2.4895868145003903
5.0,14.0,26.0,3.482827556914117
6.0,21.0,2.0,4.090826023391814
3.0,20.0,11.0,4.909878421535974
8.0,10.0,43.0,2.855717698012394
8.0,21.0,15.0,2.94410378907276
9.0,14.0,37.0,2.235790665238408
6.0,10.0,24.0,3.87858903963008
10.0,1.0,17.0,4.732904064066759
6.0,22.0,27.0,2.6111913026759
6.0,6.0,17.0,5.03383334506853
6.0,10.0,43.0,3.122097107415479
10.0,17.0,7.0,3.702216569717564
6.0,5.0,20.0,4.959740060001844
2.0,19.0,36.0,3.3845083765571506
1.0,15.0,1.0,6.599827745932488
9.0,10.0,40.0,2.825241488886261
9.0,23.0,43.0,0.9668960996394611
6.0,10.0,46.0,3.122097107415479
8.0,9.0,30.0,3.165472844388132
2.0,10.0,10.0,5.978536106520058
9.0,0.0,34.0,3.7693159948208024
8.0,11.0,44.0,2.8111322701634176
1.0,15.0,28.0,4.324555175563155
0.0,23.0,37.0,3.5733325485050758
7.0,17.0,7.0,3.6609429651859893
8.0,12.0,17.0,4.151103972754897
