Load History,Distance to Task,Total Distance Travelled,Suitability
7.0,11.0,28.0,3.930839153352376
1.0,12.0,18.0,5.679135625204334
4.0,8.0,29.0,4.835630861473616
0.0,20.0,13.0,4.499143181332791
0.0,8.0,19.0,6.23086386046471
9.0,13.0,11.0,3.756532684424349
1.0,0.0,29.0,6.34010505776056
5.0,8.0,14.0,5.2594716155019
0.0,10.0,42.0,4.726469317329651
6.0,13.0,29.0,3.290654560250907
1.0,16.0,19.0,4.853131039112423
1.0,9.0,44.0,4.628589142098029
1.0,13.0,19.0,5.358421131566296
4.0,4.0,22.0,5.8151623014404255
10.0,22.0,33.0,1.8311935471147396
1.0,19.0,31.0,3.3242598482994867
5.0,3.0,37.0,5.109335574043275
6.0,5.0,36.0,4.694299929807177
0.0,24.0,26.0,3.3983254359668638
4.0,2.0,33.0,5.609857133621729
8.0,4.0,41.0,4.136202320295721
0.0,21.0,30.0,3.3504395514501586
3.0,21.0,46.0,2.4964572418521
0.0,9.0,8.0,7.173748422953101
5.0,1.0,24.0,5.683339904793323
8.0,17.0,19.0,2.9272931518809617
5.0,13.0,34.0,3.402640778997021
7.0,19.0,15.0,3.1846460497704756
0.0,14.0,16.0,5.44057242383135
0.0,15.0,10.0,5.569476819476819
4.0,9.0,49.0,3.7587554363294484
3.0,7.0,21.0,5.368814505396248
5.0,11.0,38.0,3.775288908955944
6.0,11.0,47.0,3.3347451718223735
4.0,4.0,17.0,6.064355284744082
4.0,2.0,30.0,5.694534232277231
10.0,1.0,50.0,3.743099328471965
7.0,14.0,27.0,2.947739248376605
4.0,19.0,21.0,3.8810616251881753
7.0,5.0,6.0,5.644700214420704
10.0,22.0,46.0,1.8928614999847497
6.0,24.0,50.0,1.7085006693440428
5.0,8.0,10.0,5.586295938333024
1.0,6.0,4.0,7.889793042863175
0.0,5.0,2.0,8.27073879951146
8.0,2.0,10.0,5.415599339680371
3.0,4.0,36.0,5.381578880034686
4.0,17.0,36.0,2.932022732868259
6.0,10.0,19.0,4.514033964948174
8.0,9.0,6.0,4.894090670093285
6.0,17.0,40.0,1.9163181857526688
4.0,0.0,34.0,5.606424538124087
1.0,4.0,11.0,7.193629445179876
2.0,23.0,27.0,3.301040446824672
4.0,25.0,34.0,2.762229780539461
8.0,14.0,33.0,2.542891438142424
8.0,11.0,3.0,4.663795405982906
5.0,16.0,2.0,4.376827973422954
6.0,18.0,26.0,2.5544065963773988
8.0,11.0,1.0,4.663795405982906
4.0,11.0,9.0,5.372651143003765
9.0,22.0,11.0,2.2053269935219473
3.0,19.0,15.0,4.213340366054392
10.0,9.0,31.0,3.7580398717621697
7.0,24.0,18.0,2.8872753882265783
2.0,25.0,5.0,3.4186527622748635
4.0,17.0,34.0,2.9843056495722107
0.0,3.0,26.0,6.518131702716568
0.0,14.0,18.0,5.240546308008045
9.0,19.0,20.0,2.8890808299418387
6.0,16.0,30.0,2.1568937497933693
0.0,10.0,47.0,4.42319878849772
3.0,0.0,38.0,5.521834147427937
10.0,14.0,27.0,2.4698715521247228
8.0,21.0,43.0,1.8928303303303298
5.0,12.0,35.0,3.681563560735378
4.0,8.0,29.0,4.835630861473616
1.0,18.0,19.0,4.657662794288837
3.0,1.0,12.0,7.144461748957244
3.0,15.0,45.0,3.038597413384512
9.0,0.0,32.0,4.517199027927757
1.0,9.0,7.0,7.087601773213071
7.0,19.0,45.0,1.842189764551711
6.0,15.0,17.0,3.298186545610475
4.0,11.0,21.0,4.453412396208872
6.0,2.0,34.0,4.860944278750903
10.0,5.0,2.0,4.855499438832772
1.0,11.0,1.0,7.128408091468778
7.0,7.0,33.0,4.452979259331095
0.0,21.0,20.0,4.110899556438332
2.0,7.0,14.0,5.859550290313852
6.0,19.0,29.0,2.1405603992596047
1.0,22.0,15.0,3.7343426352851363
4.0,16.0,37.0,2.882554863243798
2.0,5.0,3.0,7.156896423398202
10.0,17.0,11.0,3.1331264730301345
2.0,4.0,18.0,6.5535885231197355
2.0,19.0,8.0,4.53055242800567
0.0,3.0,37.0,5.53596866112418
1.0,17.0,17.0,4.932265530470592
3.0,9.0,33.0,4.703859564852624
6.0,1.0,21.0,5.618108694970449
2.0,2.0,0.0,8.35051216144369
6.0,18.0,32.0,2.0266602809706256
5.0,15.0,4.0,4.505664399856325
8.0,0.0,40.0,4.255673004567534
3.0,10.0,36.0,4.447333462025085
7.0,18.0,46.0,1.8366059714833556
0.0,20.0,42.0,2.6799074782275287
9.0,19.0,48.0,1.8888431199349733
9.0,17.0,45.0,1.899268819586772
7.0,0.0,49.0,4.446455904608683
5.0,24.0,43.0,2.1913326184321145
4.0,7.0,32.0,4.906196690099085
4.0,10.0,28.0,4.448938996695872
6.0,4.0,28.0,5.123525747610667
6.0,16.0,17.0,3.2653099836969273
9.0,13.0,13.0,3.6606392040143154
0.0,15.0,4.0,5.632375285389844
7.0,1.0,1.0,5.890596878076948
8.0,10.0,44.0,3.567615459657059
8.0,25.0,17.0,2.7398009857433228
10.0,5.0,3.0,4.855499438832772
6.0,17.0,18.0,3.1568965601872776
8.0,12.0,30.0,3.277983002559273
6.0,5.0,13.0,5.751889595352115
2.0,4.0,25.0,6.217513131853064
7.0,22.0,21.0,2.7673765674551225
2.0,16.0,11.0,5.0402799012113375
7.0,20.0,1.0,3.16915701391151
1.0,17.0,13.0,5.149157594427949
0.0,6.0,32.0,5.8136540015669445
0.0,6.0,26.0,6.150204894808303
0.0,9.0,45.0,4.603332256607222
1.0,1.0,33.0,5.978348149327761
0.0,10.0,6.0,7.422405460544091
0.0,11.0,42.0,4.513563443665178
7.0,25.0,27.0,2.2305538443109683
2.0,5.0,31.0,5.6366352476948665
9.0,17.0,39.0,1.8876137072499393
3.0,4.0,18.0,6.178969706952298
9.0,2.0,10.0,5.072319069729774
6.0,25.0,18.0,2.8063097388701563
9.0,6.0,38.0,4.032015386097135
7.0,13.0,12.0,4.030333504488672
7.0,16.0,5.0,3.381004673251703
5.0,25.0,5.0,3.429054054054053
6.0,4.0,26.0,5.28056288386595
0.0,6.0,29.0,5.977949599083621
10.0,12.0,8.0,3.9477961819758525
0.0,11.0,39.0,4.650264473218556
6.0,22.0,50.0,1.7085006693440428
7.0,6.0,10.0,5.352369860879893
6.0,13.0,38.0,2.9675735600601665
10.0,24.0,8.0,1.875550272935376
6.0,23.0,27.0,2.2243749888423685
7.0,23.0,45.0,1.8401974819219615
1.0,0.0,48.0,5.004109672360481
8.0,14.0,16.0,3.3779942804786036
10.0,3.0,38.0,4.157479146726696
5.0,10.0,12.0,5.080337146730708
1.0,4.0,7.0,7.397929082651342
0.0,15.0,1.0,5.632375285389844
5.0,25.0,44.0,1.9578419872305577
1.0,23.0,33.0,3.1546176257792276
9.0,0.0,20.0,4.908880373381969
5.0,6.0,10.0,5.961200664681248
6.0,3.0,42.0,4.682871470400122
1.0,19.0,9.0,4.696667393846845
3.0,10.0,8.0,5.903736505272817
3.0,4.0,8.0,6.6728953014517955
10.0,6.0,24.0,4.443267747510041
6.0,1.0,2.0,6.470866868458617
7.0,7.0,50.0,4.179860021187726
1.0,15.0,3.0,5.632375285389844
9.0,16.0,32.0,1.884571504876718
1.0,7.0,38.0,5.225377396817982
1.0,6.0,1.0,7.889793042863175
6.0,14.0,32.0,2.7075333737771974
6.0,23.0,19.0,2.7587559956122756
10.0,20.0,31.0,1.810225873561754
7.0,4.0,22.0,5.283331041662376
6.0,20.0,9.0,3.3910451547437845
5.0,8.0,26.0,4.694266944644403
8.0,18.0,14.0,3.091824801879377
10.0,10.0,5.0,4.3636111204290735
4.0,21.0,17.0,3.5656061565401456
3.0,14.0,31.0,3.6457274321677584
7.0,20.0,40.0,1.8958998456165594
10.0,6.0,46.0,3.5080146499238962
1.0,11.0,24.0,5.2333723231788305
2.0,4.0,16.0,6.534636261953906
6.0,25.0,27.0,2.212354450365108
10.0,3.0,18.0,4.82704704818939
3.0,1.0,43.0,5.231433649012239
0.0,21.0,0.0,4.257995537270851
10.0,15.0,21.0,2.635738579363332
7.0,11.0,28.0,3.930839153352376
3.0,15.0,17.0,4.564015701229237
4.0,9.0,42.0,4.054720301441534
7.0,15.0,17.0,3.1933039131091845
7.0,5.0,19.0,5.2078340074615515
0.0,11.0,30.0,4.939480156408374
10.0,13.0,47.0,2.443950281436609
10.0,8.0,27.0,3.988633821551946
2.0,5.0,33.0,5.498529120481395
7.0,5.0,40.0,4.403117464657236
8.0,4.0,37.0,4.314053910397676
9.0,23.0,48.0,1.8888431199349733
3.0,2.0,12.0,7.133077351327986
7.0,2.0,32.0,4.736415872987126
4.0,0.0,26.0,5.894595150378059
9.0,4.0,26.0,4.6886535036663375
5.0,11.0,44.0,3.4426214910744166
9.0,10.0,45.0,3.1329566472433252
0.0,18.0,39.0,3.0785020617514296
6.0,2.0,34.0,4.860944278750903
7.0,11.0,39.0,3.6408035964401417
0.0,25.0,11.0,3.4235150528885274
0.0,8.0,37.0,5.281137582392418
7.0,21.0,17.0,3.0043469319826195
9.0,17.0,29.0,2.0080419227182733
10.0,10.0,44.0,3.2018434983100206
0.0,25.0,2.0,3.560549777117386
5.0,2.0,17.0,6.223031498118877
2.0,3.0,12.0,6.772137367842472
7.0,19.0,43.0,1.856856856856857
5.0,15.0,43.0,2.40992613402727
5.0,15.0,10.0,4.385786799478326
9.0,19.0,27.0,2.25237536203366
4.0,21.0,29.0,2.898870773564119
2.0,3.0,33.0,5.829987282561338
1.0,16.0,18.0,4.935247060663266
8.0,14.0,5.0,3.737456369982548
1.0,0.0,44.0,5.154038399567111
8.0,23.0,7.0,2.6466425420337276
7.0,22.0,5.0,3.0920985087651753
2.0,4.0,45.0,4.77016555952513
1.0,9.0,50.0,4.463971658415088
9.0,24.0,32.0,1.8249521530374853
6.0,22.0,29.0,2.0275648231383148
4.0,19.0,20.0,3.9513338366679265
4.0,0.0,39.0,5.44493228487613
9.0,3.0,4.0,5.043910886709969
2.0,7.0,49.0,4.40372512174435
1.0,8.0,45.0,4.637664831741752
7.0,17.0,44.0,1.8550426637044353
4.0,13.0,43.0,3.2918116834223627
10.0,25.0,40.0,1.8733002391952551
3.0,3.0,13.0,6.698512127278137
4.0,0.0,13.0,7.108199945936441
9.0,1.0,42.0,4.005112744237282
0.0,11.0,31.0,4.898181421708159
1.0,11.0,28.0,5.0271114131735155
9.0,17.0,29.0,2.0080419227182733
6.0,15.0,40.0,1.9436754029777283
5.0,7.0,32.0,4.742572872753604
8.0,10.0,4.0,4.896329261385463
10.0,15.0,11.0,3.262256548018805
6.0,3.0,36.0,4.782311062431544
9.0,0.0,6.0,5.0922639442918145
5.0,7.0,46.0,4.237467501135483
5.0,13.0,0.0,4.895557106663104
8.0,24.0,12.0,2.6627754311007528
9.0,15.0,15.0,3.0446702653746587
4.0,12.0,5.0,5.6217166186121545
4.0,2.0,40.0,5.374536019893677
2.0,22.0,48.0,2.186037584237298
0.0,20.0,22.0,4.282244008714597
4.0,25.0,46.0,1.7085006693440428
9.0,12.0,25.0,3.139438957005171
2.0,10.0,10.0,5.978536106520058
8.0,10.0,41.0,3.6201981233461336
6.0,5.0,23.0,5.365020125104366
9.0,25.0,15.0,2.0052270515124277
2.0,7.0,2.0,7.057890238158996
0.0,11.0,22.0,5.35387772411171
4.0,5.0,5.0,7.0760679354696
5.0,17.0,39.0,2.5220481568266613
3.0,20.0,18.0,3.9873673014408184
7.0,20.0,13.0,3.16915701391151
2.0,6.0,32.0,5.463720712608366
8.0,22.0,16.0,2.7582445775780764
5.0,1.0,36.0,5.180167398759863
4.0,17.0,17.0,4.207427292019483
3.0,3.0,11.0,6.817536311446458
9.0,16.0,34.0,1.8664557071415555
4.0,11.0,28.0,4.237870626165768
6.0,12.0,8.0,4.74979727199423
3.0,14.0,6.0,5.420115599821944
9.0,0.0,46.0,3.8292339531364985
9.0,21.0,18.0,2.5475294471958336
8.0,11.0,13.0,4.347455225933883
1.0,9.0,8.0,6.971947414979874
8.0,15.0,5.0,3.3910451547437845
7.0,6.0,26.0,4.877962816473842
10.0,15.0,50.0,1.8981481481481481
8.0,25.0,32.0,1.8213906256385106
9.0,20.0,10.0,2.654003148101917
3.0,18.0,36.0,3.1634762859675525
6.0,21.0,19.0,2.8179742090523323
5.0,0.0,33.0,5.284020909913663
7.0,15.0,37.0,1.9527639594364348
9.0,11.0,15.0,3.807727306633157
9.0,10.0,44.0,3.2247946238869183
0.0,8.0,12.0,6.874091727677073
5.0,20.0,36.0,2.5562455568039093
1.0,3.0,14.0,7.536127722216494
4.0,25.0,43.0,2.331207402925318
6.0,13.0,50.0,2.7810319735931786
9.0,18.0,31.0,1.838160837609374
6.0,15.0,15.0,3.423603714235768
1.0,0.0,28.0,6.408973165734729
4.0,24.0,4.0,3.5128436361308846
6.0,13.0,45.0,2.796793770580651
0.0,17.0,31.0,3.418225940439091
1.0,20.0,47.0,2.638885208084583
0.0,10.0,20.0,5.774874350270207
8.0,11.0,18.0,3.9987820885035505
4.0,22.0,48.0,2.1487208148363908
1.0,17.0,38.0,3.2475124528202577
1.0,3.0,28.0,6.317927999865172
10.0,0.0,23.0,4.7491432504187845
9.0,2.0,44.0,3.87034495676651
6.0,8.0,45.0,4.007223890315177
6.0,14.0,49.0,2.3918235758206112
10.0,4.0,13.0,4.676976930809199
10.0,10.0,9.0,4.179194524091191
1.0,13.0,12.0,5.893957922597634
5.0,5.0,1.0,6.703516147425173
6.0,2.0,7.0,6.460096020796214
3.0,20.0,35.0,3.1337659570525997
4.0,15.0,23.0,3.917725163182262
3.0,9.0,42.0,4.260708332379038
4.0,21.0,19.0,3.4336187059086978
8.0,25.0,41.0,1.86656498428545
0.0,1.0,25.0,6.643968630859295
4.0,17.0,17.0,4.207427292019483
6.0,19.0,9.0,3.387733142037303
9.0,12.0,13.0,3.826239296422126
9.0,3.0,43.0,3.893565200793656
10.0,1.0,18.0,4.87496103839402
10.0,5.0,22.0,4.565305272538617
6.0,21.0,11.0,3.329838074175754
9.0,14.0,38.0,2.4337194541844416
8.0,20.0,3.0,2.7525924702100495
6.0,25.0,9.0,3.307717462393721
2.0,16.0,8.0,5.175533729535684
8.0,20.0,12.0,2.7762405960648144
2.0,11.0,22.0,5.03170307535865
9.0,1.0,33.0,4.462767488159684
9.0,13.0,30.0,2.8023986093118243
0.0,3.0,45.0,5.034807215021523
10.0,20.0,47.0,1.8951857928478109
3.0,17.0,5.0,5.060808491986889
4.0,4.0,41.0,5.036222027712538
5.0,10.0,27.0,4.269741225088944
5.0,19.0,46.0,2.470328157575527
6.0,16.0,17.0,3.2653099836969273
8.0,1.0,27.0,4.907010791524495
7.0,24.0,12.0,3.0622045980840213
10.0,19.0,44.0,1.886121133623215
7.0,4.0,2.0,5.815619392360682
5.0,20.0,28.0,2.820150380877331
5.0,10.0,37.0,4.026788239304616
8.0,8.0,19.0,4.4778167140521035
9.0,24.0,7.0,2.0282407545280168
0.0,14.0,37.0,3.7424291321128678
5.0,15.0,2.0,4.505664399856325
3.0,19.0,3.0,4.73698204576165
9.0,1.0,23.0,4.828157152729203
0.0,2.0,16.0,7.864922643793194
7.0,21.0,20.0,2.8593099406181626
0.0,22.0,50.0,2.17451796351722
9.0,2.0,28.0,4.726874308044302
5.0,20.0,9.0,4.021625224317617
9.0,15.0,5.0,3.3654576302296366
1.0,9.0,0.0,7.635320762227614
7.0,15.0,42.0,1.8749254800121022
1.0,13.0,6.0,6.194129374314179
10.0,17.0,21.0,2.7084526833188187
6.0,22.0,42.0,1.743295019157088
8.0,22.0,2.0,2.662933267691153
10.0,13.0,43.0,2.7667383363388343
4.0,10.0,17.0,4.8522176349847745
4.0,13.0,8.0,5.224611283235913
8.0,25.0,31.0,1.810225873561754
10.0,11.0,30.0,3.3287685066618264
4.0,3.0,3.0,7.795746607170902
4.0,17.0,3.0,4.833092438911085
4.0,8.0,9.0,5.838457302274846
0.0,17.0,27.0,3.878633853342871
2.0,5.0,39.0,5.018165795009774
10.0,11.0,46.0,2.8610299645790493
3.0,13.0,47.0,3.424725587429647
3.0,22.0,41.0,2.6379333330828523
7.0,18.0,42.0,1.8687239801697635
5.0,22.0,19.0,3.0987496349858974
9.0,1.0,48.0,3.81351977017255
5.0,19.0,43.0,2.49711849877115
4.0,22.0,33.0,2.7699313727425428
1.0,12.0,15.0,5.945037735176012
5.0,6.0,22.0,5.342975967535153
4.0,1.0,38.0,5.469638688456517
8.0,9.0,36.0,3.9571369121930915
3.0,6.0,29.0,5.375344462636725
1.0,19.0,12.0,4.696667393846845
4.0,0.0,34.0,5.606424538124087
0.0,21.0,12.0,4.213946222982605
2.0,24.0,27.0,3.2883738525874744
10.0,21.0,50.0,1.8981481481481481
8.0,3.0,14.0,5.284739868073202
10.0,3.0,32.0,4.4453855802624345
5.0,5.0,36.0,4.951211435118093
8.0,25.0,27.0,2.20198008979322
3.0,3.0,6.0,7.313332345540373
7.0,7.0,28.0,4.596287762881827
10.0,15.0,30.0,1.8783105876487818
1.0,14.0,29.0,4.070116759294158
2.0,3.0,0.0,7.861606266557453
4.0,3.0,20.0,6.088475810083214
6.0,19.0,41.0,1.8145520325442674
3.0,24.0,49.0,1.827103138756255
10.0,1.0,49.0,3.743607487986704
0.0,1.0,17.0,7.645355066812939
7.0,7.0,39.0,4.292155547306315
0.0,8.0,25.0,5.825996033411749
7.0,20.0,31.0,1.9291133906864797
10.0,6.0,24.0,4.443267747510041
2.0,15.0,48.0,3.2895863369834513
9.0,14.0,30.0,2.411228677631376
1.0,18.0,31.0,3.3194487133514325
5.0,4.0,18.0,5.90831015811405
3.0,8.0,32.0,4.9115577172404326
7.0,19.0,23.0,2.764164031141046
8.0,12.0,18.0,3.772808603173238
1.0,19.0,26.0,3.8951374017258376
5.0,9.0,27.0,4.481784157330599
4.0,24.0,48.0,1.711460295565424
5.0,8.0,40.0,4.304968949735427
8.0,11.0,23.0,3.842592592592594
7.0,20.0,10.0,3.16915701391151
5.0,24.0,41.0,2.3738791613575074
10.0,6.0,11.0,4.465880140830874
8.0,15.0,37.0,1.9579000011128915
1.0,7.0,37.0,5.302311399244602
9.0,25.0,42.0,1.8793612453032742
5.0,18.0,24.0,3.4675891796699005
8.0,2.0,2.0,5.415599339680371
6.0,25.0,24.0,2.4556571339271756
10.0,20.0,24.0,2.509444842122007
5.0,15.0,42.0,2.4272726781774066
8.0,17.0,23.0,2.697653720447204
8.0,2.0,4.0,5.415599339680371
7.0,2.0,40.0,4.516712577721477
3.0,21.0,17.0,3.709894565848362
0.0,24.0,31.0,3.253326316833008
10.0,0.0,4.0,5.0
4.0,17.0,1.0,4.833092438911085
8.0,16.0,46.0,1.8753469937141662
8.0,7.0,25.0,4.571299726913321
6.0,5.0,25.0,5.302876993413359
3.0,13.0,43.0,3.6399907766513198
3.0,16.0,14.0,4.689978546091642
0.0,12.0,30.0,4.652383542900359
0.0,25.0,6.0,3.525494672754947
10.0,24.0,0.0,1.8963595839524514
2.0,23.0,0.0,3.4716258126080985
4.0,5.0,14.0,6.0454680110689
4.0,12.0,3.0,5.681064164238201
2.0,0.0,22.0,6.7531644243262505
5.0,8.0,47.0,3.995373909169473
5.0,19.0,16.0,3.695475197554889
9.0,12.0,2.0,4.100058280446915
3.0,16.0,5.0,5.161407235740956
6.0,10.0,22.0,4.394448928347233
2.0,6.0,26.0,5.78669305024547
3.0,11.0,21.0,4.727088340359587
6.0,11.0,46.0,3.339344241777152
5.0,18.0,17.0,3.7601915549070015
8.0,2.0,40.0,4.232115938362663
8.0,20.0,27.0,2.310625690503547
7.0,0.0,13.0,5.894826769522264
8.0,21.0,10.0,2.70440077649624
1.0,24.0,19.0,3.4066871951907376
0.0,5.0,14.0,7.168080481647925
2.0,6.0,12.0,5.8875768652312175
9.0,20.0,15.0,2.730281458947671
10.0,25.0,50.0,1.8981481481481481
2.0,4.0,19.0,6.528241948556816
0.0,12.0,43.0,4.237617001833352
9.0,3.0,25.0,4.746412909242423
2.0,14.0,29.0,4.012626645044727
6.0,23.0,30.0,1.889508417930692
2.0,23.0,7.0,3.379412411457684
6.0,22.0,32.0,1.8924533719034229
9.0,7.0,2.0,4.7949135616528045
10.0,8.0,8.0,4.39567451071993
9.0,22.0,14.0,2.211298506158334
5.0,16.0,22.0,3.6619866067720017
5.0,24.0,7.0,3.407776758877171
8.0,9.0,16.0,4.378818613109226
8.0,17.0,37.0,1.9579000011128915
10.0,20.0,8.0,2.633328409992644
7.0,15.0,40.0,1.9025594661356688
8.0,11.0,40.0,3.489360761968799
10.0,4.0,20.0,4.693044093012984
9.0,5.0,9.0,4.687612919455321
0.0,14.0,1.0,5.949773635773087
7.0,19.0,9.0,3.219167944888458
5.0,11.0,32.0,3.968556376387625
1.0,13.0,35.0,4.0987234573741205
1.0,6.0,9.0,6.971263483619739
6.0,19.0,49.0,1.758963257112902
5.0,8.0,43.0,4.207480534826189
6.0,23.0,15.0,3.036422824540668
9.0,25.0,20.0,1.9250144188446705
3.0,8.0,0.0,6.655423224470909
4.0,17.0,23.0,3.8992543138088216
3.0,10.0,21.0,4.8485971410482165
3.0,19.0,32.0,3.184646049770476
0.0,9.0,4.0,7.813032686130295
5.0,9.0,30.0,4.4089231929192385
0.0,1.0,49.0,4.995496312285864
5.0,10.0,10.0,5.244217084606893
9.0,9.0,12.0,4.273988644398467
6.0,18.0,31.0,2.0266602809706256
1.0,9.0,4.0,7.635320762227614
9.0,3.0,47.0,3.763952046899457
1.0,8.0,22.0,5.953967927791572
1.0,1.0,29.0,6.336553299488248
4.0,3.0,27.0,5.684015356884866
8.0,6.0,14.0,4.890058665632244
2.0,6.0,44.0,4.650841492441268
1.0,1.0,27.0,6.475324345383391
10.0,25.0,17.0,1.799724913287884
6.0,13.0,31.0,3.169056034579724
1.0,22.0,13.0,3.7748604195786055
4.0,14.0,50.0,2.897285120823825
2.0,13.0,31.0,4.215299618589145
7.0,2.0,46.0,4.436694261569261
5.0,13.0,30.0,3.4570882845371123
4.0,7.0,10.0,5.923393361802015
4.0,12.0,34.0,3.9160355670826017
6.0,18.0,18.0,3.103485838779956
1.0,22.0,8.0,3.8747210851653144
7.0,5.0,22.0,5.144741697634846
6.0,10.0,43.0,3.557648725655224
3.0,4.0,49.0,4.673027997143047
0.0,8.0,29.0,5.623086624192623
3.0,20.0,1.0,4.485663115967339
2.0,25.0,40.0,2.633328409992644
8.0,11.0,28.0,3.6259215376513954
3.0,24.0,26.0,3.0253138561287067
0.0,23.0,38.0,2.7932007575866726
3.0,13.0,4.0,5.762136547070773
0.0,13.0,45.0,3.889274500060501
7.0,14.0,6.0,3.788704560851741
1.0,7.0,10.0,6.857840502871371
10.0,5.0,34.0,4.265562152226638
4.0,1.0,9.0,7.461660335510818
2.0,16.0,33.0,3.454397821163586
5.0,11.0,44.0,3.4426214910744166
2.0,1.0,15.0,7.298898776370216
9.0,4.0,2.0,5.005183378552599
4.0,14.0,38.0,3.1764457367994674
6.0,23.0,39.0,1.7242272686311615
0.0,24.0,12.0,3.3990094745908697
5.0,25.0,46.0,1.4055973266499584
5.0,13.0,47.0,2.8291480456145575
8.0,25.0,7.0,2.6333284099926435
1.0,0.0,0.0,9.062549391496761
5.0,15.0,43.0,2.40992613402727
7.0,24.0,16.0,2.983982793425341
10.0,12.0,4.0,4.014778325123153
3.0,7.0,18.0,5.450680242924918
6.0,18.0,38.0,1.9168630668558384
6.0,24.0,11.0,3.266581982116615
6.0,24.0,12.0,3.229954843057685
2.0,9.0,13.0,5.820156756727173
7.0,8.0,17.0,4.847613041848457
2.0,9.0,25.0,5.297470932581181
5.0,8.0,49.0,3.9893891320585273
8.0,15.0,20.0,2.8376543209876535
5.0,14.0,44.0,2.7298463530243384
9.0,9.0,19.0,3.8372332023067326
9.0,6.0,26.0,4.530280857263997
3.0,22.0,39.0,2.8272039522314536
5.0,18.0,33.0,2.6527206973596225
9.0,19.0,38.0,1.8835382398833942
10.0,16.0,48.0,1.8968351361997395
7.0,23.0,43.0,1.8401974819219615
8.0,7.0,40.0,3.965302398735735
1.0,7.0,8.0,7.064076078482517
7.0,17.0,31.0,2.049955961379802
4.0,15.0,10.0,4.742663668111689
9.0,4.0,31.0,4.486873539566127
10.0,19.0,4.0,2.8064587970972252
6.0,2.0,13.0,6.230680593304493
8.0,24.0,32.0,1.8249521530374853
8.0,20.0,34.0,1.9363632386968705
3.0,24.0,39.0,2.7964035003718153
10.0,15.0,37.0,1.8599014761053259
2.0,13.0,44.0,3.866309570378106
7.0,3.0,15.0,5.701214474301986
9.0,12.0,9.0,3.9964272689431874
8.0,15.0,29.0,2.100900503678281
9.0,19.0,16.0,2.9133946527249694
6.0,23.0,22.0,2.5940292701585124
6.0,4.0,42.0,4.6442883474350385
1.0,18.0,33.0,3.2826438834254765
8.0,15.0,17.0,2.9966260869917933
10.0,12.0,47.0,2.666070169730492
8.0,18.0,27.0,2.3414360703337924
7.0,5.0,32.0,4.620968839474219
5.0,16.0,18.0,3.8086583972727275
7.0,15.0,22.0,2.930384440507122
5.0,22.0,3.0,3.795696630094762
1.0,12.0,12.0,6.153172451851547
9.0,22.0,2.0,2.1926250580057816
2.0,15.0,15.0,4.9962754230872575
9.0,0.0,14.0,5.098588053612972
7.0,5.0,25.0,5.0444812684031195
2.0,1.0,42.0,5.284650035559525
5.0,13.0,19.0,4.008154396276899
4.0,15.0,27.0,3.516491431614682
5.0,25.0,28.0,2.3769493946355706
7.0,10.0,25.0,4.275865730050061
4.0,22.0,7.0,3.8042014346362185
7.0,8.0,37.0,4.21053280407407
4.0,17.0,14.0,4.343444867835584
5.0,6.0,41.0,4.738467332913427
2.0,6.0,1.0,7.085753506648972
4.0,0.0,43.0,5.222041185263163
9.0,9.0,26.0,3.8372332023067326
0.0,14.0,11.0,5.774658377608918
10.0,22.0,4.0,2.17451796351722
3.0,23.0,15.0,3.036422824540669
9.0,11.0,49.0,2.953899266256332
5.0,14.0,29.0,3.151844831047285
2.0,7.0,9.0,6.153652453916118
5.0,1.0,47.0,4.8038818432733015
5.0,20.0,48.0,2.406501156943396
4.0,15.0,34.0,2.9843056495722107
10.0,2.0,18.0,4.857996508508887
10.0,11.0,9.0,4.051850507230902
2.0,16.0,48.0,3.273392686674522
3.0,21.0,17.0,3.709894565848362
1.0,19.0,13.0,4.692175273584276
4.0,8.0,36.0,4.597736707489517
6.0,11.0,48.0,3.3314382120741324
3.0,12.0,17.0,4.933851691158303
8.0,11.0,47.0,3.395531787055046
1.0,3.0,50.0,4.8926589698841
5.0,23.0,0.0,3.4566234026058473
10.0,3.0,30.0,4.548573360714954
10.0,13.0,9.0,3.7418059987970107
10.0,4.0,4.0,4.909580942444793
6.0,3.0,34.0,4.833061489241266
10.0,15.0,29.0,2.0020164735850936
5.0,8.0,27.0,4.676906096466075
0.0,7.0,14.0,6.759800155681666
1.0,19.0,34.0,3.2410556686549614
10.0,5.0,38.0,4.068845055024184
2.0,23.0,49.0,1.8671295397688057
10.0,7.0,25.0,4.224615818341786
8.0,0.0,24.0,5.0697761141704065
6.0,18.0,48.0,1.8188788352654683
5.0,9.0,34.0,4.339349468729032
8.0,22.0,12.0,2.6905235255135844
4.0,0.0,32.0,5.653806828067188
10.0,22.0,9.0,2.182251038841798
8.0,23.0,40.0,1.8784508964575966
1.0,13.0,22.0,5.085502439493355
7.0,1.0,34.0,4.685933933670506
9.0,20.0,9.0,2.654003148101917
2.0,0.0,39.0,5.4475144833489795
4.0,0.0,28.0,5.798404141042341
9.0,2.0,36.0,4.3055391593327945
2.0,20.0,5.0,4.472276915881153
1.0,11.0,39.0,4.650264473218556
7.0,3.0,26.0,5.064704071954634
2.0,20.0,35.0,3.1259309063909315
9.0,4.0,33.0,4.385923174577074
10.0,17.0,38.0,1.8650121479656434
3.0,14.0,50.0,3.2325138727577745
8.0,13.0,39.0,2.9386890447073495
